name,version,hash
libjs-jquery-ui-theme-swanky-purse,1.12.1+dfsg-1,14fe624446cb9a18d9cbb0fdcfb8f4fd
vlc-plugin-visualization,3.0.16-1,b075bb9f621d38421b5625343eaea99a
libc6-mips64-mipsr6-cross,2.31-11cross1,ec58f21dcae73f99eb1e1cf8483af575
bind9-doc,1:9.16.22-1~deb11u1,8ad3f9d64d5a6fb0e9e7fc408bb49cbd
libassuan-dev,2.5.3-7.1,80affdc6ab9acb37e3c3f16ef0089855
getdp,3.2.0+dfsg1-1.1+b2,3090d68e3fd9c2ea5c31f0d514aaf9c7
golang-github-vmware-govmomi-dev,0.23.0-1,5501496885029d0849d5205fa1dc14ef
libghc-ansi-terminal-dev,0.10.3-1+b1,add18f409b241a02965606ed0dd7db51
pirs-examples,2.0.2+dfsg-9,c4bcc3376e447c172f60166735e388ae
librust-digest+blobby-dev,0.9.0-1,b515188ce4c0eada87dc98dd9c87e8d0
libslepc-real3.14-dev,3.14.2+dfsg1-1,e79a820575c1919967ed78a1a742ddaf
psgml,1.4.0-12,be58f165938d6acc0525fbbbfb715334
sreview-master,0.7.1-1,d02268ea29fd7a4616ccc6012d995e0d
xmlbeans,3.0.2-1,82bf2ff86e4466afbb6b0e71fac3eead
mwm,2.3.8-3,c85e1b4131efaaaecfebe0e0400f45da
mpc-ace,6.5.12+dfsg-3,e4933bcdb6f22e8bfdafe93df1a621d6
qml-module-qtcontacts,5.0~git20190618.8fec622c+dfsg1-8+b1,fbed59eb33a2e0c9203841ec3ba73e52
ruby-neovim,0.8.1-1,49228f3318822f2d67448ede8fcc2951
python-django-tables2-doc,2.1.1-1,87acae9a61e8acadbe1c1483d92830e0
gccgo-9-multilib-x86-64-linux-gnux32,9.3.0-22cross1,eb9e5c50544ce78835c8fb671ef12e2d
dfu-util,0.9-1+b1,41548d87f4231f4216204444729c5c93
opam,2.0.8-1,f91a9bdef069216dbf08ba7636415406
python3-django-jsonfield,1.4.0-2,bd30440800eb143cc9e183c6492b846a
python-measurement-doc,2.0.1-2,345de555899acc42b9171262d77b3a98
libalut-dev,1.1.0-6,910d0b27cc9164fe800c154640073f64
science-meteorology-dev,1.14.2,979cf27385b24516b3805402df2e5af0
libdebian-copyright-perl,0.2-4,e439287a072c6c9d09a9219715be2386
python3-simplejson-dbg,3.17.2-1,f64eeacef85da084851e304cd561d81b
apertium-en-gl,0.5.2~r57551-3,075f2e572b2884a8e411520112dfaada
libpam-net,0.3-1+b1,1434f6c6a6daac0da0c2b57e7a7c724a
med-config,3.7,ecd081e2c50642411b30145a5361f270
pd-iemutils,0.0.20181004-2,5f0a6b32d033ac458a6175f53427a941
librust-tokio+rt-full-dev,0.1.14-2,a6d481d9c592c981c17ed57d67818d99
apt-offline-gui,1.8.2-2,a554a3380a352afdf14739f3c7752149
fbless,0.2.3-5,aab63e86e08cd771c3f5a9f305f416f5
libghc-brainfuck-dev,0.1.0.3-7+b1,6cf45f800b4babbc205dc4dbaf803b26
libghc-yesod-auth-prof,1.6.10-1+b1,87c3c3ca6acad59e8da933556933eb74
starpu-examples,1.3.7+dfsg-3,d48f053a1ec8209e666817bf74939cd0
python3-twodict,1.2-2,9722015bcf68a50ecd92289f7503ab6d
python3-ptk,1.3.8+dfsg-1,d7624be59bb36f7235295378f570212c
xcfa,5.0.2-1.1,b5b0c5519418cc3f081c8378b813420d
libtest-xml-simple-perl,1.05-2,ad4c8cc069ae70141dc9c02b489bfd1e
libpdl-io-matlab-perl,0.005-5+b1,1c6a31fddcd5a28eab596679de235d4f
libarchive-dev,3.4.3-2+b1,6084db7a435f515c1f66a4ddc369b6e6
llvm-11-runtime,1:11.0.1-2,d7573fe2b0d650ea79b111adc8fe706a
golang-github-lunixbochs-vtclean-dev,1.0.0-1,43acec6b4c12ec92d2d606a58709f0b2
education-music,2.11.37,9e60ad885261cf8315a75e1d88327ccf
rovclock,0.6e-7+b1,02d40cdf6bb34cefe4d6a3f56700d2c1
codecrypt,1.8-1+b1,b48942fa251a87b4c9369468b311a974
goiardi,0.11.10-1+b6,80e80e900010f7617c41f90aa46a4d56
librust-git2-dev,0.13.11-2,cdbed619dbc90544674228543e3d9b8c
libmono-relaxng4.0-cil,6.8.0.105+dfsg-3.2,16b82f84a5a55a9dde98001439ec30b8
webext-bulk-media-downloader,0.2.1-3.1,50dc1b4fda10a724f37fdb97dc5a8a94
golang-github-influxdb-influxdb-dev,1.6.7~rc0-1,17e31499541353c214671b7154d9f899
ruby-em-mongo,0.5.1-1.1,8c3f6db45bd1b9d079948badfd695e23
golang-github-adrianmo-go-nmea-dev,1.3.0-1,1e4eeb45f0c32531a5b4e142f8a1edcd
python3-h5py,2.10.0-9,1be599808ca41be32f4629db42c1a7f2
libc6-dev-s390-s390x-cross,2.31-9cross4,c0077da7b86e86d669387fb398c94202
spring,105.0.1+dfsg-2,80257d38811b969f9bcc31984039fb6c
openvanilla-imgeneric,0.9.0a1.3+dfsg1-3,1f3a3077723c20d7bf4574108fb22258
libgom-1.0-doc,0.4-1,7ac8035aada284f0ba38443b07e563b8
python3-fiona,1.8.18-1+b1,1b203eadf2589e62d049c27c5ae5d519
php-mapscript,7.6.2-1,ffb847c1cddcfcd314e4ca691295a49b
libglobalarrays-dev,5.7.2-2,1a308a29716f5d8630852c7f60be9e82
libsdp-dev,6.2.0-3,026290418f39d1d8979a0e5753cbac28
balboa-backend-common,2.0.0+ds-3+b7,f728a4f0d93747e45d2f38b56a792592
libtest-poe-server-tcp-perl,1.20-1.1,19a356b62bff06f1afd58a345ea9acc1
uclibc-source,1.0.35-1,028574fdde006b37f5b205bae0a08318
lib32lsan0-ppc64-cross,10.2.1-6cross1,0ff4924942d6465e35b7ac5ba72e1309
libghc-typed-process-prof,0.2.6.0-1+b1,c3acf74e53c5f6b44f1b555b702fe9a7
libblockdev2,2.25-2,969644f5626cfd45072252eb607a2536
node-object-visit,1.0.1-1,8d59a6eaba9f028ebe4330fddeebeecb
ruby-dry-types,1.2.2-2,4b98e21e9c66615a2f35591b43531775
solaar,1.0.4+dfsg-1,b71b613c1c2f21e6d468e979215e23c5
python3-m2crypto,0.37.1-2,6b4b06fddf3d181e13b8a346f9b3a36e
libghc-logging-facade-prof,0.3.0-4+b1,52cc2b821b3543dd76b142b803e61fad
jackd2-firewire,1.9.17~dfsg-1,c9ea4efffdca74b2b520f069c3e85515
libopenjp2-7,2.4.0-3,8ece4dbba3b1557983f68401a97704dc
libx11-data,2:1.7.2-1,9817fafdb5c37ed5213b72bc3afa1bbf
libexiv2-doc,0.27.3-3+deb11u1,d307719ce48128e825602e2be8a8d783
libghc-pretty-simple-dev,3.2.3.0-1,da3752c068d29c352f9658b9b9ee437b
cmake-doc,3.18.4-2+deb11u1,bc30c90995681272f51cf197f09dea76
golang-github-codegangsta-cli-dev,1.18.0-3,fa86eba939195ccb6fbcd95705f40960
r-cran-intervals,0.15.2-1+b1,1f36d646721d1d6930d5e432cb4f001c
libjanino-java,2.7.0-2.1,f7569ccddafb7c6e0af9f177f062072f
libjsonrpccpp-client0,0.7.0-1.1+b1,703df85fcf59bb8c4ed86b454885d07b
libgm2-10-dev-armel-cross,10.2.1-6cross1,280475026d3733229b0304c9c8f047b6
python3-evdev,1.4.0+dfsg-1+b1,65970ad997325b8a57d9f18904ff129f
libghc-yesod-auth-oauth-dev,1.6.0.1-2+b1,24733d15dac4f0961263c85ab4b7e725
libmemcached-dev,1.0.18-4.2,8ef02cf6ddfd9f1153207244ff7bb944
vcheck,1.2.1-7.1,530a5efd18e6e96fccf5e26a9ec012e7
node-util-deprecate,1.0.2-1,83fef84d22355a27475e9121faed5d95
pango1.0-tools,1.46.2-3,b3e0f51a11c5976439d5cd4f707e8a02
pdfgrep,2.1.2-1,2f5aedd7d035c68c2c623df22eef102c
golang-github-siddontang-rdb-dev,0.0~git20150307.0.fc89ed2-6,6bdf952d02b0a29a9235461c13530d91
libguichan-dev,0.8.2-20,3f9f7c36a1324cc9cec47956141b267d
golang-gopkg-xmlpath.v2-dev,0.0~git20150820.0.860cbec-5.1,ff6d48ddd1d49ec961b6f8a4e3561499
deskmenu,1.4.5+b2,b83862ba73aaae3cf1eca7b31a741ab2
librust-arrayref-dev,0.3.5-1,3604a012023dc9fa0f0e4229fbc20599
multitime,1.4-2,d0998b96e98d358145fbad390abaf7a1
uim-fep,1:1.8.8-9,204820026ebacffb4037cde6bab02818
golang-github-geertjohan-go.incremental-dev,1.0.0-1,850dd18d9d291fdaa2cf114f20492ada
golang-github-streadway-amqp-dev,0.0~git20200716.e6b33f4-2,0818bcb2a96b3beeea70b6447497ceb1
golang-github-thcyron-uiprogress-dev,0.0~git20171218.25e98ff-2,1f0a7541d8f6c52ed0da0fc3e62391a4
python3-hyperlink,19.0.0-2,630d6ce16c3d9944404ec6476b7046dd
publican,4.3.2-3,a9ee751d0f528da476a5a9ad2fe0410a
libghc-mtlparse-dev,0.1.4.0-10+b1,df9bc2914e1a81e70bebaa223c2a5f04
ruby-omniauth-kerberos,0.3.0-3.1,96ea899ce9f86789787ba337da1da68a
libmrpt-core-dev,1:2.1.7-2,8626986942f6d50dcdfa7f27ca525af5
puppet-module-richardc-datacat,0.6.2-2,58f606f17fa48dd03d77dfdc314a6b3f
libnet-dhcp-perl,0.696+dfsg-1,4728e66335893df3736bf1a8b9772cf2
libnlopt-cxx-dev,2.7.0-4+b2,458abbd6644af0d876755c5e48c36a84
containernetworking-plugins,0.9.0-1+b6,27619d79e82c817593fbec84fcb54f87
gtk-im-libthai,0.2.2-1,b367d01ec7cf1ffe1fe268412372566f
llvm-9-runtime,1:9.0.1-16.1,e8dfe1ec1d2834d6e2862ede25bc705e
picom,8.2-1,9a2493440d1559215f62f6217844bc25
libmozjs-78-dev,78.4.0-2,ff26967d459d6b0dbf2abd2c564b2efd
python3-etcd3,0.12.0-2,528ea3c5e34e8cf118b5176bf715b7f0
gccgo-10-i686-linux-gnu,10.2.1-6cross1,77fe8ebc924a0ffa5f3257bc45264488
libc6-mips64-mips-cross,2.31-11cross1,3576934ffcd48807a429f98884a6d88d
wsjtx-data,2.3.0+repack-2,00f3191a34ef59bfedffcdbe5a5f8991
libdist-inkt-role-test-perl,0.002-1.1,fc8755d1a9f89476aad92a5e4fcbcd83
libfftw3-long3,3.3.8-2,e8efd04950caf7ce7d5191b015ab120b
libzadc4,4.0.18-3.1,f46eaf38fb1259240d91e53f20ff7121
r-cran-bindr,0.1.1-3,e8960870fd6a8ad730d2eb3bf6e40a80
xhtml-relaxng,20181222+dfsg2-4,5dbeb07fed6ef1aed4dfd0e1b4c3fd63
python3-flask-paranoid,0.2.0-3.1,5b005073e6b9c792929ff54724320ce0
lib32stdc++-9-dev-ppc64-cross,9.3.0-22cross1,67dc52513c6668c4d4b6c6d6d457a479
libkdb3-dev,3.2.0-4+b1,4ca36326dbc8d46dbdd00aa3863f0e5e
python3-pyelftools,0.27-1,87a7aa9a802f2de6bec681288841fbc1
libequinox-p2-touchpoint-natives-java,1.3.600+eclipse4.18-1,c38d8d8c6a1788354ee8b32350eaf8bd
libkf5sysguard-bin,4:5.20.5-1,a8c0fb9164c5e129cdeca2541e931e99
cmucl-source,21d-1.1,eac9de31be3ba7e300aab4f218b11872
gir1.2-libxfce4ui-2.0,4.16.0-1,629199639ea0246f8482d974faea5bcb
libghc-foldl-dev,1.4.6-1+b2,dcac60e00d2375831ab59eee4ac86d51
pypy-wand,0.6.5-1,945ab4831030babada90d57ab51ee6f6
gcc-9-m68k-linux-gnu,9.3.0-22cross1,7c507cc6146b6b68944249fc0c49bb60
fastqtl,2.184+dfsg-7+b4,50c56c5bf5c7808dff81baa8c00de53d
libdata-flow-perl,1.02-2,7a88f494bbd37614e415bb719576353e
ruby-rsvg2,3.4.3-1,102e9bc36a2122624dc08c5b6eb26500
globus-gass-copy-progs,10.8-1,2df73a8b138c254f643fb5ba885a4c50
libghc-entropy-doc,0.4.1.6-1,89d473ce5114a96bb50bde3b1ae6fbdb
libmodule-cpants-analyse-perl,1.01-1,f28f97c7e23e12930c493ccd4096eff2
lua-ldap,1.2.5-1+b1,b32f6a37f1eccd6c05dc9a5246c39175
libcdd0d,094l-2,9df379baea4b6ce56ec22b00af749371
golang-github-ugorji-go-codec-dev,1.1.7-2,29ede80eaf00e0ce6f7e492a6b08487b
brickos-doc,0.9.0.dfsg-12.2,e00b62a9a2cfbf6331e40ed23e7754d6
libevtx-dev,20181227-2,e027a907b456cb7b8effc86ff6d73f12
libpaho-mqtt1.3,1.3.8-1,582d05196c9d59aee3731a98aa381809
sshuttle,1.0.5-1,f83f85dbbb123d7b098028837dece1d9
php-horde-pack,1.0.7-7,c015498c26ae074e3dee01c881d29590
libopencv-imgproc4.5,4.5.1+dfsg-5,76f92ebafce1ce628e48dae91e9066d9
libukui-print0,1.0.0-1+b1,d1751b672406c3e2d33d17642693b91e
libstdc++6-mips64el-cross,10.2.1-6cross1,e612daa63e09cff847a943703f6d1c1f
python3-pyqt5.qsci-dbg,2.11.6+dfsg-2,0273ffa470e7e00200d46a28c43ce469
v-sim-common,3.7.2-8,5b961d13479b2ac351c90ff909afd80b
libmrpt-poses-dev,1:2.1.7-2,f4697f72cb24a428b176e6e93afaf2e7
menhir,20201216-1,b0d5e95c11595cab6c22ea10c7dd4246
libf2j-java,0.8.1+dfsg-5,1d25642105d358910110953f8ce91193
sbox-dtc,1.11.7-1+b2,84b9596bd603de0f437168fe4abfbb15
libgfortran5-mips-cross,10.2.1-6cross1,02e6e862cf631df73d3e3cbfbbeaeab4
libkim-api-doc,2.2.1-1,417e884b398a42593103652032b15fef
netdiscover,0.7-4,30d1ffe55c12579b92727e8c2f5fc02c
dict-freedict-eng-deu,2021.01.05-3,80adf40d81e1ffc86df1acd06ea79f77
librust-cairo-sys-rs+glib-sys-dev,0.9.0-2,e970830d3ef400321e8198a6dbe7af32
libreoffice-l10n-th,1:7.0.4-4+deb11u1,ea07a5fbcb87be0ce0975e6c5c6aab83
icingaweb2-module-doc,2.8.2-2,1556757f599b20eb3c8bdb75ad9b3ce1
wesnoth-core,1:1.14.15-1,6bb47f98bcc9ce1dad19c39b3365a8f1
s6,2.10.0.2-1,e5ae67ee0518ebdb8c6281002abc9eeb
libmorfologik-stemming-java,1.9.0+dfsg-1,4543f1f1c08726b5c5de78fbe844bd3a
python3-scruffy,0.3.3-2,74c71b93eec684041f99f3b9fa9a52f5
nicstat,1.95-1+b2,f85211dfc0eba83a978f1f731a02c7cf
php-http-promise,1.1.0-1,9d30eab09d4446ec84889f8b408dd383
doxygen-latex,1.9.1-1,a2d3023e4705fb110f5c6268c8a89f6e
libpangocairo-1.0-0,1.46.2-3,f1482e3a0a0a6ab5239f8462c3544eac
php-symfony-lock,4.4.19+dfsg-2,46e0517abb9187f4824d0e116f095c92
libdebug0-dev,0.5.3-5,96cbcd4162dbe5ad69ad13b93fabf5c2
openarena-data,0.8.5split-12,e3567d36b064187758f225c46ba80eb2
libgnuradio-pmt3.8.2,3.8.2.0-14,34f067cc82c4a0d1e674f12af12636d8
golang-github-svent-go-flags-dev,1-2,638a3e54dbea5abb215043f1831193a8
libosdgpu3.4.3,3.4.3-3,1b2b90babc944fa9cbce30a55c886289
libghc-gi-gtk-dev,3.0.36-1,506e1b352ab1e57410ab92db712746e1
ddnet,15.3.2-1,01717830a678071970aa20014e4ac0bf
python3-social-django,3.1.0-2.1,39e926b3a5c3b4d36f51cc177c4b1ec3
fusiondirectory-plugin-squid-schema,1.3-4,2c8b54bd3b52a19c7d5b025ef4b1b429
libcsirocsa0,5.15.0+dfsg-19,48bf4046b0fc416d03204e06a98622d9
xmms2-plugin-normalize,0.8+dfsg-21,a613fc48669efad1221c2e4fe6caaeef
glewlwyd,2.5.2-2+deb11u1,437681f79c6c12af19a896ae5ff5d40c
python3-qcengine,0.17.0-1,604c6f81df2f40ee2aa40563a6c5b0b4
libjackson2-datatype-joda-java,2.12.1-1,00df86926d80601420a983bad2f7922c
libudunits2-dev,2.2.28-3,d48e888b245da39b58b57431a90a99b1
libxml-treebuilder-perl,5.4-2.1,8fb67f4a269011ad8fa77b30feb7b1fa
libstdc++-10-doc,10.2.1-6,5a988685283d9b799748375515e929b2
libcommons-codec-java,1.15-1,0e2b3dbc4f5eb3b4e4852eaadea5a7fd
libmstoolkit-dev,82-7,9677b8a63b253190410a390cefa72d60
ocplib-simplex-ocaml-dev,0.4-2+b1,eda701230cb738af59040c7a07c03e3f
python3-pyotp,2.3.0-1,62160e83e0f93ccc668102e2ba05aa07
librust-gif+c-api-dev,0.10.2-2,3d93a9562cf90651abc88dc4b6eef7bc
libmapserver-dev,7.6.2-1,ee252f67785d8f43a01b68e11a8b52ce
python3-pypump,0.7-3,c2698a9dd02e591647023d530403448f
xmms2-plugin-asf,0.8+dfsg-21,c7a3adfaaf449b4dc0278ecca9714189
golang-github-cilium-ebpf-dev,0.2.0-1,62bcc36c76446ecad356b70bf31f18f8
libspring-jdbc-java,4.3.30-1,76cc507793dae07dbe6cbfa1ac010b68
python3-apt-dbg,2.2.1,8b8779e071071065dd3890b158ef13aa
python-blosc-doc,1.9.2+ds1-3,b082e82ae5f01a7ae38565ac5ed73bc0
libmetadata-extractor-java,2.11.0-1,41b766eb5578aceee609eca04e036586
libqapt3-runtime,3.0.5-1,479ecf3eee77e84c67727b8e3db6e22b
libaccountsservice-dev,0.6.55-3,2a74c9b5d7f534710936b9c9ad7b2bdc
starpu-tools,1.3.7+dfsg-3,2e5bf8d55000907939f1a54fbe7771f5
docbook-xsl-doc-html,1.78.1-1.1,36da219fbece6bae37577c20fc34b822
libxml-parser-easytree-perl,0.01-1.1,375c4be6ffb995b452624f35df5784de
idle,3.9.2-3,09c8a178e7c9d2110070f1d46b0ddf66
ruby-ogginfo,0.7.2-2,b0c67cfc672b6647c901e59a39073a99
libbbhash-dev,1.0.0-3,e54cbfc9a897d98fff83a0bbadbce902
libjs-stringmap,0.2.2+20130926-5,b8513f048ab113da4c795282ce527a61
php-symfony-stopwatch,4.4.19+dfsg-2,ad26de34dd272116d637762ca1c56d05
libplack-middleware-expires-perl,0.06-1.1,107a14f6ea770c2768a49a174e42093e
libidn11-java,1.33-3,e8e255c649084e6aa007649b784f8b41
liblouis-dev,3.16.0-1,531d6c9aa4dd0eaad5156176293463c1
texlive-lang-japanese,2020.20210202-2,da693ecff859b2a151d229bff300c510
libgtk2.0-cil,2.12.40-3,bf2751a8622bf6525d8b600e6c1a85f9
golang-github-xyproto-pinterface-dev,2.0-2,1980f8963a82ec41cd6ec555aae736de
python3-meld3,1.0.2-3,fe1a365ae86216babc67b8a23f63d58b
ruby-rubocop-performance,1.7.1-1,3542a5ddfc5cd478b68d77d63e5996ad
libghc-filestore-dev,0.6.4-2+b1,cbce50fb526edaebc51e305a407f9471
mrtg-contrib,2.17.7-2+deb11u1,f5e6cbe4a1b73dc130cb0fcabc1e1fae
erlang-proper-dev,1.2+git988ea0ed9f+dfsg-2.1,fcce8f4f2ed7697eafe562064bef926b
libfilehandle-unget-perl,0.1634-1.1,b05ae8a44646943ade4c12f5590c76ab
libpthreadpool0,0.0~git20200615.029c886-2,498b3019d09615e8e18efeae873362b5
apticron-systemd,1.2.5,2a009c3918c05be882137c61e1a0b43f
debfoster,2.7-2.1+b2,3bd8c09df750a881158d9b631b5ebb71
libkf5jobwidgets-dev,5.78.0-2,c54c408151c07fe2fafd52299d2e0a9d
libn32gcc-s1-mipsel-cross,10.2.1-6cross1,a61ac20c925f7ecc6714fdc6c7c8e61a
libdiffutils-java,4.9-1,c3427790e309721e0c46f1147389ef6a
libjsonnet0,0.17.0+ds-2,e4ffe1eeacb86cd670e55a95e07ce83b
libplexus-sec-dispatcher-java-doc,1.4-4,58f4fad42bf9b6991fb3dd51929d0647
invada-studio-plugins-ladspa,0.3.1-5,43a1843e0815595b2e406d696066fae6
rex,1.13.3-1,6e711a68f99d608a3dc9ab395bff8743
libclassycle-java-doc,1.4.2-1.1,5d018d178296d63976c6ff2cdb9379a2
librust-curl-sys+openssl-sys-dev,0.4.36-1,1e5576b4ad045b39405076e9798b5d9c
libcml-smlnj,110.79-6,b2a274e8f69cf1db686138a0352012f7
thunderbolt-tools,0.9.3-5+b1,7cf28ff42e13d12a915ee11795aae56a
libgfortran5,10.2.1-6,85aa07960ac4495d7ee23830f49401f2
qml-module-qtquick-scene3d,5.15.2+dfsg-2,d42d1ce4251edf0ccd2c924a52a30f7f
libcpan-mini-inject-perl,0.35-1,5cf1bed27777cdaa995fa14ec1419d15
libgnatcoll-iconv20,21.0.0-4,579e04556015e740173c9a17235b5a62
scribus-template,1.2.4.1-3,232df24e5bb742eaca0e1f757ea8a48c
python3-tables,3.6.1-3,146beae504c21365382a82bc07c371b6
libxmlsec1-gnutls,1.2.31-1,6851f7633c6194a450f22a53c340f9f1
librust-winapi-build-dev,0.1.1-1+b1,2a00e24535050d9b4c89bc1a9857e5b2
libmono-system-runtime-serialization4.0-cil,6.8.0.105+dfsg-3.2,46f2982909c87a06b601882f30d7c35e
libdtkwidget-dev,5.2.2.10-1,f2014d9dc275c5f970ab023244b6a7d6
libjzlib-java,1.1.3-2,67cd98d69f16ec3db8ee2944d6784583
phpsysinfo,3.2.5-3,2be31c33e0047ae14e376d293c7085ed
libjameica-util-java-doc,2.8-2,3f089fbf575d436afd023c0612d1b5d8
libjemalloc-dev,5.2.1-3,9d928e8c56cb8880f8d998c499a21678
pd-iemlib,1.22.1-1,91e7bf05123f3c8b23d2afa4e61d3ab5
golang-github-maraino-go-mock-dev,0.0~git20180321.4c74c43-2,769d087f2b572c511713e20fca7a98e3
libnfc-bin,1.8.0-2,35667b92c94b22515c453a81b864788b
libcatmandu-mods-perl,0.31-1.1,5f29dca2f874f6d4a7d5e4460afb62d9
libeclipse-search-java,3.12.100+eclipse4.18-1,f1aa6774060bdaa3c100140bfbcdd759
node-d3-scale-chromatic,1.5.0-2,bfeb100e7bf5ca652a3fee15e6b4be10
php-twig-inky-extra,2.14.3-1,0d6099a94d8fad377cc2eda72c4f6c78
libkadm5srv-mit12,1.18.3-6+deb11u1,cd02d00c6480bc47633e32dec9b447eb
libghc-xml-conduit-writer-prof,0.1.1.2-5+b3,630c691dc407134b6089b36054692d5b
libsnowball-swedish-perl,1.2-4,c67342bda1df87fbfa27899b30c19451
librust-error-chain+backtrace-dev,0.12.4-1,79328f8634214ccea69e0a140dbbadd5
task-korean-desktop,3.68,ddf1da973bea378f8e2b539c49b02b20
uphpmvault,0.8+b2,44da5642458117fb74fad9d971c92591
librust-glib+v2-58-dev,0.8.2-1,894bb192261f014b2f70417f179edc2a
python3-sqlalchemy-ext,1.3.22+ds1-1,3c9ce302bd30967bef7ce01939d54c30
libblis3-serial,0.8.0-1,ea9ac50c9002c621f8cab8fad612014d
libmaven-script-interpreter-java,1.2-1,a7c8f3ec3de72979d6080688a29f4dce
golang-github-linuxdeepin-go-x11-client-dev,0.6.3-1,008d63e885673fa14f29b979a0bcf95b
science-tasks,1.14.2,ddf74b701db69b5c9d60c016c1d34f75
cairo-dock-animated-icons-plug-in,3.4.1+git20201022.a0d3415c-1,b4b8196c3659228c827bd09add50e9b8
golang-github-valyala-fastrand-dev,1.0.0-3,1450bef0d21df8729e19efd44fbb317f
biometric-auth,0.9.70-1,8ab113526a3f853b9267fc00b0865d65
go-internal,1.6.2-1+b6,4fcd4fdd7f248a0cbffc0639edb661b7
libvt-ldap-java,3.3.8-3,7e916889632e6317788cbc9a2719d38c
libmousex-nativetraits-perl,1.09-2.1,b356e1647a8d49d310b070a19afbe2e9
libsdl1.2-dev,1.2.15+dfsg2-6,5c5870e05bed4395a555ca3f7fb67ccb
python3-scour,0.38.2-1,abe90b0b4af5c12e7fbe95ce874ff014
libhat-trie0,0.1.2-2,5cf18301671847751d876ac694b77052
cpp-10-powerpc64le-linux-gnu,10.2.1-6cross1,9b7ca4be28d78e11f6003344aa953b70
ruby-railties,2:6.0.3.7+dfsg-2,1c8820817c1491079bfac07271bd665e
libghc-hierarchical-clustering-doc,0.4.7-1,899e374d07d996ef0cdae25d5db0c93d
gambas3-gb-jit,3.15.2-1,34991b70b1862b8a3e6ca3c7b46202f1
uwsgi-plugin-tornado-python3,2.0.19.1-7.1,8e10d2aac5bb7a201cd2ef478260c6ac
libtools-reader-clojure,1.3.4-1,5e71b79c71f2d510e40ed9385c486045
libsasl2-dev,2.1.27+dfsg-2.1,ee0723fccd792931c2baeaebff7bbd04
meritous-data,1.5-1.1,35c0479157d27dcc8c940d8f035b1dd8
libmessage-passing-filter-regexp-perl,0.05-2,f61a1007bf3f4ccfd277d001bb7dc34c
librust-memoffset-dev,0.5.3-1,5796d7ad7143945d05ce60ac145a739d
libsiconos-mechanics-dev,4.3.1+dfsg-2,f99f20849c5acbb439ebdce25dcfb3ea
libpixie-java,1:1.1.6-3.1,817c48a2c15b6b2a90b707b54b958334
python3-sphinxcontrib.svg2pdfconverter,1.1.1-1,dbdb061657a958304ce729a5afb485a5
libopencv-videostab4.5,4.5.1+dfsg-5,76463dba8f57a3523be7a8d45658a189
golang-github-spf13-fsync-dev,0.9.0-1,03239dd5d7e094b7c08ab1afe389a17f
libjxr-tools,1.1-6+b1,f758f9494b18c5085cc5e42df0b85ba8
bruteforce-wallet,1.5.3-4,144df8d2dad1588ac4833b7d6bad8994
libgxw-dev,0.42.1+dfsg1-2,4c2fa8345da89dd85febda49ad30370a
libstdc++6-mips-cross,10.2.1-6cross1,d395b22e1a313817dd3e247bc1878e2a
akonadi-backend-postgresql,4:20.08.3-3,b5d62924e76d3d42f34c16dca8d29672
libtext-unicode-equivalents-perl,0.05-1.1,ffc5fb2b72a92cfbc3ee1b44d165dbe9
libstropt0,0.1.2-1,caa21277b05c82e736309bcd168f23b3
libxfixes-dev,1:5.0.3-2,8f140b075943b085290d7c82b09ea373
lua-cyrussasl-dev,1.1.0-2,5eb0acd06ac8182a99cb63436e4493cc
brltty-x11,6.3+dfsg-1+deb11u1,6b1f316a710b4bae5be8a72f8de7ee09
nicovideo-dl,0.0.20190126-1.1,2c4fb63bb6271822a3792369e1392b91
mate-polkit-bin,1.24.0-2,73a4fa442ba2a3fda1d1fbfd8dbd5b03
r-bioc-sva,3.38.0-1,9411e8c96b3c7561210c8c5e89673fd3
hsmwiz,0.0.2-1,9d2053c478fe66cfc638eccc38d51047
libshadowsocks-libev2,3.3.5+ds-4,2e7859fc18bb6a42f205b01604d732c4
python3-segyio,1.8.3-1+b4,e9bfc48c2716dc65903f59808686b263
libcorosync-common-dev,3.1.2-2,54b4400fda88b3b7b260ad0f04472140
tor-arm,2.1.0-2.1,54476dee047acd92ed06a7ee426101ed
libutf8proc2,2.5.0-1,21f80fd64258a7f9ea5178461099b97b
python3-aiostream,0.4.1-2,da5ef48ce08e14e996825130f9bc20b7
libblas64-dev,3.9.0-3,826143ce3244a84bc4028ddd0da75855
task-kurdish-kde-desktop,3.68,d222d0475302a717c9164bbe1de551cb
myspell-gd,0.50-13.1,e01db53b59c03521d73248794c4fb90a
python3-pyqt5.qtwebchannel-dbg,5.15.2+dfsg-3,df678e27daf1951c00518e684d204056
libnginx-mod-http-image-filter,1.18.0-6.1,3fec8937f70e35c41b4ecacd9062d886
dma,0.13-1,ccd071f35284672dcf3b5258377f17fc
libsendmail-milter-perl,0.18-8+b7,13289963f1941a55fe5e6f421731683a
libpackage-stash-perl,0.39-1,37dae26eaa5a9833d5c0457350ce18fa
dia-rib-network,0.1-2,96fb9149895a65ad85569eda68247301
node-resolve-cwd,2.0.0-2,f251446b4125c01272ecfe4b100e80db
gnome-shell-extension-gpaste,3.38.5-1,9b3a4ca16a56c43641257512cd56e97f
apitrace-gui,9.0+repack-1+b3,9b20a4ea185162cb106fbf032d074eb0
